"Species";"Iteration";"Method";"RMSE";"RSE"
"POMA";24;"Linear_Regression";24,8438146479397;1,0070110833641
"POMA";25;"Linear_Regression";26,2692767785875;1,28431149753425
"POMA";26;"Linear_Regression";26,6724705052879;1,19001013838873
"POMA";27;"Linear_Regression";28,0294299631555;1,40187907780449
"POMA";28;"Linear_Regression";30,2712166904663;1,9136847872045
"POMA";29;"Linear_Regression";21,2963211713374;1,8500688370243
"POMA";30;"Linear_Regression";26,0434774380983;1,48522239749576
"POMA";31;"Linear_Regression";25,5258522413439;3,46574725170798
"POMA";32;"Linear_Regression";24,6136011750918;3,73276893478514
"POMA";33;"Linear_Regression";24,7269893910711;1,61976813526351
"POMA";34;"Linear_Regression";23,370141585135;1,58518417735431
"POMA";35;"Linear_Regression";25,4023337305267;1,99500803068804
"POMA";36;"Linear_Regression";25,2713113290578;2,76462823851328
"POMA";37;"Linear_Regression";22,5199651354631;1,9297690302422
"POMA";38;"Linear_Regression";26,530143294107;1,27813767504273
"POMA";39;"Linear_Regression";26,9463527419474;1,46066979145672
"POMA";40;"Linear_Regression";27,4766667746032;1,74643469630117
"POMA";41;"Linear_Regression";25,4170698448758;2,06535619381936
"POMA";42;"Linear_Regression";25,123552406124;1,29448273794907
"POMA";43;"Linear_Regression";27,8166566640075;1,21351834501272
"POMA";44;"Linear_Regression";24,6311843832493;1,54516284348261
"POMA";45;"Linear_Regression";30,0891490356766;2,18517963293506
"POMA";46;"Linear_Regression";25,7518069552622;1,56155054769705
"POMA";47;"Linear_Regression";25,9137693987455;1,65137500614973
"POMA";48;"Linear_Regression";25,5871886891923;1,30611713238585
"POMA";49;"Linear_Regression";27,8654929208749;1,19416325779974
"POMA";50;"Linear_Regression";29,424834114506;1,21082094605597
"POMA";51;"Linear_Regression";24,6650734788078;0,875168816387843
"POMA";52;"Linear_Regression";27,6899855062743;1,44444517923284
"POMA";53;"Linear_Regression";28,7200214001106;1,46329990932593
"POMA";54;"Linear_Regression";24,1874002021406;1,24924892904148
"POMA";55;"Linear_Regression";52,6833294832105;1,02762051697119
"POMA";56;"Linear_Regression";28,6199801653053;1,91048557455646
"POMA";57;"Linear_Regression";25,1009039508717;1,45927612897326
"POMA";58;"Linear_Regression";28,8033976272863;1,24128643887779
"POMA";59;"Linear_Regression";29,3990923194001;1,06874115979349
"POMA";60;"Linear_Regression";27,0582062414433;1,94117545127255
"POMA";61;"Linear_Regression";28,5364794052999;1,2300253821962
"POMA";62;"Linear_Regression";24,7581882582815;2,95237144818457
"POMA";63;"Linear_Regression";25,5272647117852;2,33021882798876
"POMA";64;"Linear_Regression";26,3009484475846;1,64734369086155
"POMA";65;"Linear_Regression";26,7097056919152;1,51287527953303
"POMA";66;"Linear_Regression";24,5205501552305;1,74018141250447
"POMA";67;"Linear_Regression";29,7053164458011;1,78336021650411
"POMA";68;"Linear_Regression";28,5770023369373;1,12308329611133
"POMA";69;"Linear_Regression";26,4506874024056;2,51066404273811
"POMA";70;"Linear_Regression";27,3223321599871;1,08371784562954
"POMA";71;"Linear_Regression";25,0499620885265;1,26679626263177
"POMA";72;"Linear_Regression";24,9561897742937;1,33648713134184
"POMA";73;"Linear_Regression";24,5833574758076;1,34568347538682
"POMA";74;"Linear_Regression";27,6579319984007;2,09932825535108
"POMA";75;"Linear_Regression";30,0286494505679;1,30823300550474
"POMA";76;"Linear_Regression";28,0613216653048;2,07631953064553
"POMA";77;"Linear_Regression";27,4820247645504;1,24624014609312
"POMA";78;"Linear_Regression";21,6411864023542;1,2850379656212
"POMA";79;"Linear_Regression";25,77393005344;1,61931722973961
"POMA";80;"Linear_Regression";26,4031141502483;1,78684403435273
"POMA";81;"Linear_Regression";25,4061577589266;0,97374947875734
"POMA";82;"Linear_Regression";24,3762509493752;1,46692101457709
"POMA";83;"Linear_Regression";24,9340831947716;1,61899071471271
"POMA";84;"Linear_Regression";25,8745374588151;1,42881646833786
"POMA";85;"Linear_Regression";26,874275592954;1,44277093678636
"POMA";86;"Linear_Regression";28,2912462692229;1,75870780458542
"POMA";87;"Linear_Regression";24,2487790374217;1,57253914348152
"POMA";88;"Linear_Regression";22,8119330636761;1,47848338815114
"POMA";89;"Linear_Regression";22,7736927580552;1,42277607088873
"POMA";90;"Linear_Regression";26,1069040225209;1,45648880779661
"POMA";91;"Linear_Regression";28,8420386062148;1,09287105640601
"POMA";92;"Linear_Regression";26,530978952019;2,38898893775383
"POMA";93;"Linear_Regression";24,3529323179949;1,0909164188663
"POMA";94;"Linear_Regression";22,8376176297896;1,75721970821184
"POMA";95;"Linear_Regression";24,8184479255638;1,83540406110273
"POMA";96;"Linear_Regression";25,5298688793521;1,21095377178316
"POMA";97;"Linear_Regression";27,210475070437;1,76044068456121
"POMA";98;"Linear_Regression";27,1985292759058;1,33089112796013
"POMA";99;"Linear_Regression";25,448885328256;1,26321200484409
"HOMA";0;"Linear_Regression";133,508221455017;0,974255307150884
"HOMA";1;"Linear_Regression";143,621834585591;1,08563851057948
"HOMA";2;"Linear_Regression";148,217793610206;1,12762711116251
"HOMA";3;"Linear_Regression";149,175245746646;1,01655585693805
"HOMA";4;"Linear_Regression";156,964326763108;1,25557220749528
"HOMA";5;"Linear_Regression";131,205037537476;0,960834494003104
"HOMA";6;"Linear_Regression";135,223492532132;1,03456110495643
"HOMA";7;"Linear_Regression";134,263232109728;0,935053928805661
"HOMA";8;"Linear_Regression";153,467713728088;1,26714724321226
"HOMA";9;"Linear_Regression";148,352103205705;1,10580832524621
"HOMA";10;"Linear_Regression";142,173589915014;1,06815505974233
"HOMA";11;"Linear_Regression";167,831654181033;1,38170997856999
"HOMA";12;"Linear_Regression";157,027459384602;1,13653746135825
"HOMA";13;"Linear_Regression";163,775778297076;1,14735805221522
"HOMA";14;"Linear_Regression";150,022222811033;1,09326029483924
"HOMA";15;"Linear_Regression";155,875835725399;1,11167872472406
"HOMA";16;"Linear_Regression";151,910754882354;1,15073544729965
"HOMA";17;"Linear_Regression";143,747230941292;1,17170949909922
"HOMA";18;"Linear_Regression";142,818949499155;1,17745803916514
"HOMA";19;"Linear_Regression";132,719906363033;1,07899041967213
"HOMA";20;"Linear_Regression";128,182587103668;0,959513170071325
"HOMA";21;"Linear_Regression";153,02006823774;1,18558550417973
"HOMA";22;"Linear_Regression";136,923220862174;1,03072471701213
"HOMA";23;"Linear_Regression";147,759174372632;1,13135565589632
"HOMA";24;"Linear_Regression";153,845924247245;1,10176691953175
"HOMA";25;"Linear_Regression";138,116012297768;1,01084135627501
"HOMA";26;"Linear_Regression";163,707019411094;1,18457715391019
"HOMA";27;"Linear_Regression";155,501315474127;1,24039634526044
"HOMA";28;"Linear_Regression";140,526613919751;1,0402870461429
"HOMA";29;"Linear_Regression";144,811268841006;1,0550212208159
"HOMA";30;"Linear_Regression";131,265754235318;1,02457672271536
"HOMA";31;"Linear_Regression";147,329562287225;1,18808767848611
"HOMA";32;"Linear_Regression";130,441845168503;0,976452817634356
"HOMA";33;"Linear_Regression";143,196739553064;1,13931289314995
"HOMA";34;"Linear_Regression";133,167011593971;0,988078876476937
"HOMA";35;"Linear_Regression";137,661652428804;1,06240395128939
"HOMA";36;"Linear_Regression";140,352627646855;1,03565036940143
"HOMA";37;"Linear_Regression";154,234424532548;1,13347495586881
"HOMA";38;"Linear_Regression";135,002801909593;1,01360052448002
"HOMA";39;"Linear_Regression";157,768666477926;1,14545229617452
"HOMA";40;"Linear_Regression";145,437236450164;1,12885377081041
"HOMA";41;"Linear_Regression";134,201502385775;1,12417667988017
"HOMA";42;"Linear_Regression";142,539333516933;1,04855979950507
"HOMA";43;"Linear_Regression";139,165193825236;1,09581202381022
"HOMA";44;"Linear_Regression";160,892392713117;1,17616652434227
"HOMA";45;"Linear_Regression";135,940281162255;0,939243653855076
"HOMA";46;"Linear_Regression";155,211753357126;1,12361066154598
"HOMA";47;"Linear_Regression";142,594400590855;1,10650752108259
"HOMA";48;"Linear_Regression";128,583054388131;1,03999640381016
"HOMA";49;"Linear_Regression";155,861416673401;1,27750969329962
"HOMA";50;"Linear_Regression";144,948200285799;1,05811935178434
"HOMA";51;"Linear_Regression";138,946632764856;1,00167927770684
"HOMA";52;"Linear_Regression";133,907291539167;1,08580520072703
"HOMA";53;"Linear_Regression";141,805013590124;1,09378414276117
"HOMA";54;"Linear_Regression";134,251168999793;1,04372839538428
"HOMA";55;"Linear_Regression";156,098531760521;1,18535551539281
"HOMA";56;"Linear_Regression";144,705766099677;1,02206860506845
"HOMA";57;"Linear_Regression";141,861086853163;1,05954759000167
"HOMA";58;"Linear_Regression";134,942640767165;1,05080988280105
"HOMA";59;"Linear_Regression";142,03643802658;1,04492218928299
"HOMA";60;"Linear_Regression";145,394988035336;1,11234155604864
"HOMA";61;"Linear_Regression";149,178631442238;1,18247975021986
"HOMA";62;"Linear_Regression";147,442289607709;1,12225812547144
"HOMA";63;"Linear_Regression";146,909936121149;1,12836735393681
"HOMA";64;"Linear_Regression";166,837466440544;1,18611152402071
"HOMA";65;"Linear_Regression";158,426157145346;1,23333119107462
"HOMA";66;"Linear_Regression";152,648094325537;1,15278434241191
"HOMA";67;"Linear_Regression";149,620257275087;1,05944418342737
"HOMA";68;"Linear_Regression";145,138348764681;1,05942177700265
"HOMA";69;"Linear_Regression";135,270306898975;1,02472017587576
"HOMA";70;"Linear_Regression";151,316988918647;1,14348705369221
"HOMA";71;"Linear_Regression";140,879188101585;1,04793190390891
"HOMA";72;"Linear_Regression";157,91642164135;1,21679997684414
"HOMA";73;"Linear_Regression";141,972400239963;1,15247376709223
"HOMA";74;"Linear_Regression";145,276623328144;1,00755802426827
"HOMA";75;"Linear_Regression";151,839556873977;1,19008010658625
"HOMA";76;"Linear_Regression";150,60008875526;1,26670287329005
"HOMA";77;"Linear_Regression";134,965386742918;1,05642488604825
"HOMA";78;"Linear_Regression";149,394043848473;1,15080529974503
"HOMA";79;"Linear_Regression";144,517224826549;1,09540788034217
"HOMA";80;"Linear_Regression";141,895713474485;1,17620101299925
"HOMA";81;"Linear_Regression";150,491639452939;1,12740259439495
"HOMA";82;"Linear_Regression";127,597057261167;0,999606798917152
"HOMA";83;"Linear_Regression";147,922561397654;1,12204171825698
"HOMA";84;"Linear_Regression";136,927123236054;1,01201214268712
"HOMA";85;"Linear_Regression";138,391984368726;1,01817922889034
"HOMA";86;"Linear_Regression";144,268968555962;1,14243944681975
"HOMA";87;"Linear_Regression";135,302555184439;0,9882673416707
"HOMA";88;"Linear_Regression";150,655025160445;1,10609924211028
"HOMA";89;"Linear_Regression";136,672185938359;1,05986416970928
"HOMA";90;"Linear_Regression";149,854062663023;1,06177610969407
"HOMA";91;"Linear_Regression";131,424668797798;1,04249340822998
"HOMA";92;"Linear_Regression";159,133572960894;1,22524232544789
"HOMA";93;"Linear_Regression";139,950504058906;1,1635298569826
"HOMA";94;"Linear_Regression";150,99049904819;1,14673693428909
"HOMA";95;"Linear_Regression";142,604979492749;1,10044628042937
"HOMA";96;"Linear_Regression";141,314866042953;1,14223602439096
"HOMA";97;"Linear_Regression";140,554826346724;0,963404944566293
"HOMA";98;"Linear_Regression";147,325974568919;1,13632192020575
"HOMA";99;"Linear_Regression";150,661409831472;1,18321671594227
"SUSP";0;"Linear_Regression";24,4860868367487;44376,3925342465
"SUSP";1;"Linear_Regression";21,8542835535125;3179,8236610895
"SUSP";2;"Linear_Regression";18,0429559446949;5535,55354412295
"SUSP";3;"Linear_Regression";23,7809063625285;41857,1861535974
"SUSP";4;"Linear_Regression";18,1958288167128;1154,08862875247
"SUSP";5;"Linear_Regression";19,648095197353;98,3983650842149
"SUSP";6;"Linear_Regression";23,7945800360817;Inf
"SUSP";7;"Linear_Regression";25,4501957176295;6132,23876423191
"SUSP";8;"Linear_Regression";20,2823929615933;3063,16499532723
"SUSP";9;"Linear_Regression";22,6907201216988;2811,73473456162
"SUSP";10;"Linear_Regression";18,5090513623197;1320,06405233858
"SUSP";11;"Linear_Regression";23,9125868256513;40035,2356057884
"SUSP";12;"Linear_Regression";20,7309565439717;Inf
"SUSP";13;"Linear_Regression";23,5212717220328;3917,25591946374
"SUSP";14;"Linear_Regression";22,5733312058999;363,805814074099
"SUSP";15;"Linear_Regression";21,2239790072626;2101,94452941687
"SUSP";16;"Linear_Regression";20,9177969467918;3449,44764090664
"SUSP";17;"Linear_Regression";19,4209569382981;557,614055225208
"SUSP";18;"Linear_Regression";23,7496522189214;41747,2365304109
"SUSP";19;"Linear_Regression";21,8813249068553;Inf
"SUSP";20;"Linear_Regression";17,3146944164777;8705,26429277879
"SUSP";21;"Linear_Regression";25,1008830479343;1553,55862139032
"SUSP";22;"Linear_Regression";21,5234646052555;104,370834704016
"SUSP";23;"Linear_Regression";18,8555665435132;1474,46838610758
"SUSP";24;"Linear_Regression";22,80744803973;33299,8899043759
"SUSP";25;"Linear_Regression";21,1351271181576;2631,90990815459
"SUSP";26;"Linear_Regression";17,1450729672239;Inf
"SUSP";27;"Linear_Regression";21,5381790855226;3911,52949475873
"SUSP";28;"Linear_Regression";26,2691800192848;3580,90284394686
"SUSP";29;"Linear_Regression";18,3027927242274;1191,91104408952
"SUSP";30;"Linear_Regression";20,6767749457778;1808,6280470524
"SUSP";31;"Linear_Regression";21,0052684015097;5458,40784271499
"SUSP";32;"Linear_Regression";21,9182059380596;1173,27814297602
"SUSP";33;"Linear_Regression";20,3567453611561;5209,36331419527
"SUSP";34;"Linear_Regression";18,0494620870278;943,463048446137
"SUSP";35;"Linear_Regression";22,0580578319896;Inf
"SUSP";36;"Linear_Regression";20,4058669244247;969,01401531465
"SUSP";37;"Linear_Regression";20,0785502374876;1454,88541304196
"SUSP";38;"Linear_Regression";21,9342294595304;Inf
"SUSP";39;"Linear_Regression";20,5553062880744;Inf
"SUSP";40;"Linear_Regression";22,1121075795451;1523,25267039845
"SUSP";41;"Linear_Regression";20,2998553678855;208,094124372271
"SUSP";42;"Linear_Regression";23,0869155061484;37318,2350498035
"SUSP";43;"Linear_Regression";17,4392405976621;22813,6995715663
"SUSP";44;"Linear_Regression";18,8266046467211;23044,2938123502
"SUSP";45;"Linear_Regression";24,1589512943614;489,394348451896
"SUSP";46;"Linear_Regression";23,7378468307361;41705,7437255266
"SUSP";47;"Linear_Regression";22,6050380769024;737,494678433681
"SUSP";48;"Linear_Regression";20,2846403120215;1068,90839912496
"SUSP";49;"Linear_Regression";23,8791837837433;6346,74552406583
"SUSP";50;"Linear_Regression";25,0335154539045;1629,93486248237
"SUSP";51;"Linear_Regression";19,720235567013;2153,55291298764
"SUSP";52;"Linear_Regression";23,5570774896846;Inf
"SUSP";53;"Linear_Regression";27,3513313811532;280,875558305753
"SUSP";54;"Linear_Regression";23,1693168234236;Inf
"SUSP";55;"Linear_Regression";20,5077653606383;2003,07945418179
"SUSP";56;"Linear_Regression";25,9089880001917;4752,92812953032
"SUSP";57;"Linear_Regression";19,509434228885;2750,25865089485
"SUSP";58;"Linear_Regression";18,8500144382696;5953,02761950336
"SUSP";59;"Linear_Regression";20,6397151534341;14922,8334820248
"SUSP";60;"Linear_Regression";24,220142895727;967,716463937474
"SUSP";61;"Linear_Regression";21,2904540225883;982,828587315823
"SUSP";62;"Linear_Regression";22,2876204517451;Inf
"SUSP";63;"Linear_Regression";19,7290197039966;13634,9926231416
"SUSP";64;"Linear_Regression";25,1752474950824;Inf
"SUSP";65;"Linear_Regression";17,4046089413108;1354,24738060349
"SUSP";66;"Linear_Regression";23,5105318765956;3738,75418529275
"SUSP";67;"Linear_Regression";22,5227500490485;8489,15804489517
"SUSP";68;"Linear_Regression";19,9521472871177;6570,01002451129
"SUSP";69;"Linear_Regression";23,1437048190671;151,327841815371
"SUSP";70;"Linear_Regression";20,9658291064523;1759,70045064764
"SUSP";71;"Linear_Regression";24,0142555310803;2523,52459148708
"SUSP";72;"Linear_Regression";20,0208443937837;146,121183706946
"SUSP";73;"Linear_Regression";17,773824884478;2569,34883138239
"SUSP";74;"Linear_Regression";21,6998481884097;6672,24976689148
"SUSP";75;"Linear_Regression";18,6263728856352;11113,7012655538
"SUSP";76;"Linear_Regression";22,2746979018197;1381,85275244086
"SUSP";77;"Linear_Regression";17,9462972567697;22549,6072834137
"SUSP";78;"Linear_Regression";20,1735936787723;23611,7525418881
"SUSP";79;"Linear_Regression";19,3987608403774;13370,3064277524
"SUSP";80;"Linear_Regression";21,775094338151;1064,2402991957
"SUSP";81;"Linear_Regression";19,7320677442603;180,392115891677
"SUSP";82;"Linear_Regression";21,5885847554048;106,972321506869
"SUSP";83;"Linear_Regression";18,338679253114;5303,09875628302
"SUSP";84;"Linear_Regression";22,5707252981226;1636,62622771609
"SUSP";85;"Linear_Regression";20,0872505792473;1534,35285205096
"SUSP";86;"Linear_Regression";20,0993506552569;6465,3713155333
"SUSP";87;"Linear_Regression";20,4369189354795;257,056764395425
"SUSP";88;"Linear_Regression";20,1876786882888;3253,79585511457
"SUSP";89;"Linear_Regression";19,1952730451995;29113,0072505204
"SUSP";90;"Linear_Regression";20,0618022136528;161,241694001963
"SUSP";91;"Linear_Regression";17,4343661045546;Inf
"SUSP";92;"Linear_Regression";21,8152540991469;184,411092047185
"SUSP";93;"Linear_Regression";18,2754714297794;1135,81427666003
"SUSP";94;"Linear_Regression";20,3159064302536;1001,2464923842
"SUSP";95;"Linear_Regression";21,377775284573;2840,13065622705
"SUSP";96;"Linear_Regression";21,2732924475786;7695,11473232482
"SUSP";97;"Linear_Regression";23,6582147034006;22682,8384308096
"SUSP";98;"Linear_Regression";21,9109045890403;239,170347866385
"SUSP";99;"Linear_Regression";23,1511904509019;4586,38033932112
"RAPE";0;"Linear_Regression";24,6110486265865;4,71977499744963
"RAPE";1;"Linear_Regression";21,9622030897032;19,7305077893028
"RAPE";2;"Linear_Regression";21,760152788809;25,0142729246543
"RAPE";3;"Linear_Regression";28,9731167142752;14,7511372949064
"RAPE";4;"Linear_Regression";23,1763883576102;3,09570667020679
"RAPE";5;"Linear_Regression";24,1445055033311;2,99288789345416
"RAPE";6;"Linear_Regression";26,0617895532319;11,0760019991051
"RAPE";7;"Linear_Regression";28,3779656433842;68,4228741623427
"RAPE";8;"Linear_Regression";30,2419012790347;1,66900017506133
